time,seconds_elapsed,relativeAltitude,pressure
1729696780856132900,252.0171328125,-0.10040283203125,983.595458984375
1729696780896134000,252.0571337890625,-0.0554962158203125,983.590087890625
1729696780936138500,252.09713842773436,-0.0792694091796875,983.593017578125
1729696780976132600,252.13713256835936,-0.1056976318359375,983.595947265625
1729696781016138200,252.17713818359374,-0.1162567138671875,983.59716796875
1729696781056132900,252.2171328125,-0.0607757568359375,983.5908203125
1729696781096134100,252.25713403320313,-0.0924835205078125,983.594482421875
1729696781136100600,252.2971005859375,-0.1109771728515625,983.5966796875
1729696781176101000,252.33710107421874,-0.132110595703125,983.59912109375
1729696781216100900,252.37710083007812,-0.140045166015625,983.60009765625
1729696781256134100,252.41713403320313,-0.1717529296875,983.603759765625
1729696781296133600,252.45713354492187,-0.1479644775390625,983.600830078125
1729696781336133000,252.49713305664062,-0.134765625,983.599365234375
1729696781376140000,252.53714013671876,-0.2166748046875,983.60888671875
1729696781416132900,252.5771328125,-0.163818359375,983.602783203125
1729696781456132900,252.6171328125,-0.1056976318359375,983.595947265625
1729696781496133400,252.65713330078125,-0.1611785888671875,983.6025390625
1729696781536135200,252.69713525390625,-0.1558990478515625,983.601806640625
1729696781576101000,252.73710107421874,-0.0977630615234375,983.594970703125
1729696781616103700,252.77710375976562,-0.1056976318359375,983.595947265625
1729696781656130300,252.81713037109375,-0.1691131591796875,983.603271484375
1729696781696138200,252.85713818359375,-0.15325927734375,983.6015625
1729696781736138500,252.89713842773438,-0.1162567138671875,983.59716796875
1729696781776139300,252.93713916015625,-0.044921875,983.5888671875
1729696781816138000,252.97713793945312,-0.0475616455078125,983.589111328125
1729696781856185300,253.01718530273436,-0.050201416015625,983.58935546875
1729696781896133400,253.05713330078126,-0.02642822265625,983.586669921875
1729696781936135400,253.09713549804687,-0.068695068359375,983.591552734375
1729696781976100600,253.1371005859375,-0.0792694091796875,983.5927734375
1729696782016100400,253.1771003417969,-0.1374053955078125,983.599853515625
1729696782056098800,253.21709887695312,-0.1294708251953125,983.598876953125
1729696782096116700,253.25711669921876,-0.134765625,983.599365234375
1729696782136135400,253.29713549804688,-0.1558990478515625,983.601806640625
1729696782176115000,253.33711499023437,-0.1374053955078125,983.599853515625
1729696782216135000,253.37713500976562,-0.1426849365234375,983.600341796875
1729696782256133400,253.41713330078124,-0.1479644775390625,983.60107421875
1729696782296132900,253.4571328125,-0.050201416015625,983.589599609375
1729696782336141300,253.49714135742187,-0.031707763671875,983.587158203125
1729696782376133400,253.53713330078125,0,983.583740234375
1729696782416100600,253.5771005859375,-0.031707763671875,983.58740234375
1729696782456100400,253.61710034179688,-0.050201416015625,983.589599609375
1729696782496134100,253.65713403320314,-0.0792694091796875,983.5927734375
1729696782536133400,253.69713330078125,-0.021148681640625,983.5859375
1729696782576135000,253.73713500976564,-0.0079345703125,983.58447265625
1729696782616134100,253.7771340332031,-0.0792694091796875,983.5927734375
1729696782656132900,253.8171328125,-0.1189117431640625,983.597412109375
1729696782696133400,253.85713330078124,-0.14532470703125,983.6005859375
1729696782736134000,253.8971337890625,-0.095123291015625,983.5947265625
1729696782776134400,253.93713452148438,-0.0792694091796875,983.5927734375
1729696782816110300,253.9771103515625,-0.10833740234375,983.596435546875
1729696782856100900,254.01710083007814,-0.058135986328125,983.59033203125
1729696782896100900,254.05710083007813,-0.07135009765625,983.592041015625
1729696782936135000,254.09713500976562,-0.076629638671875,983.592529296875
1729696782976133400,254.13713330078124,-0.121551513671875,983.597900390625
1729696783016138800,254.177138671875,-0.058135986328125,983.590576171875
1729696783056164900,254.21716479492187,-0.01849365234375,983.585693359375
1729696783096134100,254.25713403320313,-0.0290679931640625,983.5869140625
1729696783136139800,254.29713989257812,0.0079193115234375,983.58251953125
1729696783176134000,254.3371337890625,-0.031707763671875,983.58740234375
1729696783216159200,254.3771591796875,-0.0369873046875,983.587890625
1729696783256100400,254.41710034179687,0.01849365234375,983.58154296875
1729696783296098800,254.45709887695313,-0.0369873046875,983.587890625
1729696783336138200,254.49713818359376,-0.113616943359375,983.596923828125
1729696783376135200,254.53713525390626,-0.1717529296875,983.603759765625
1729696783416134000,254.5771337890625,-0.177032470703125,983.6044921875
1729696783456140500,254.617140625,-0.1796722412109375,983.604736328125
1729696783496133400,254.65713330078125,-0.1743927001953125,983.60400390625
1729696783536133400,254.69713330078125,-0.132110595703125,983.59912109375
