time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1729696963234310100,26.71631005859375,45,0.20405755937099457,1.374396800994873,5.935999870300293,1.2858995199203491,21.32769203186035,310.9000244140625,-85.508854,36.1756441
1729696963492581000,26.9745810546875,45,0.20405755937099457,1.374396800994873,5.982999801635742,1.278416633605957,18.844173431396484,310.9000244140625,-85.508852,36.1756464
1729696963872888300,27.354888427734377,45,0.17600864171981812,1.374396800994873,5.993000030517578,1.2909095287322998,16.135257720947266,310.9000244140625,-85.5088497,36.1756508
1729696964246719000,27.728718994140625,45,0.19305631518363953,1.3728786706924438,6,1.2958242893218994,13.89283561706543,310.9000244140625,-85.5088472,36.1756541
1729696964635255600,28.117255615234374,45,0.19305631518363953,1.3728786706924438,6.011000156402588,1.2931369543075562,13.023543357849121,310.9000244140625,-85.5088452,36.1756582
1729696964998111700,28.48011181640625,45,0.2060154229402542,1.3728786706924438,6.006999969482422,1.3024060726165771,12.04043960571289,310.9000244140625,-85.5088437,36.1756627
1729696965240999200,28.722999267578125,45,0.194963276386261,1.4318091869354248,5.9670000076293945,1.2882270812988281,10.1036376953125,310.9000244140625,-85.5088457,36.175665
1729696965768230000,29.25022998046875,45,0.23571214079856873,1.4318091869354248,5.958000183105469,1.2786306142807007,9.527116775512695,310.9000244140625,-85.5088462,36.1756709
1729696966130909400,29.612909423828125,45,0.22406721115112305,1.4318091869354248,5.9770002365112305,1.2870609760284424,8.889098167419434,310.9000244140625,-85.508846,36.1756754
1729696966240617500,29.722617431640625,45,0.20358921587467194,1.442992091178894,5.961999893188477,1.2608397006988525,9.186806678771973,310.9000244140625,-85.5088451,36.1756754
1729696966892882000,30.3748818359375,45,0.18877042829990387,1.442992091178894,5.964000225067139,1.281609296798706,6.887041091918945,310.9000244140625,-85.508843,36.1756826
1729696967254154200,30.736154296875,45,0.22041280567646027,1.442992091178894,5.980000019073486,1.2780687808990479,6.027235507965088,310.9000244140625,-85.5088422,36.1756869
1729696968017570000,31.499570068359375,45,0.1889285445213318,1.461759090423584,6.013000011444092,1.2835861444473267,7.4334869384765625,310.9000244140625,-85.5088399,36.1756958
1729696968379883800,31.8618837890625,45,0.22610177099704742,1.461759090423584,6.078999996185303,1.2904562950134277,7.775862216949463,310.9000244140625,-85.5088388,36.1757003
1729696969129287000,32.611286865234376,45,0.20583322644233704,1.4738531112670898,6.165999889373779,1.28947114944458,9.164183616638184,310.9000244140625,-85.5088365,36.1757093
1729696969471882800,32.9538828125,45,0.24706749618053436,1.4738531112670898,6.284999847412109,1.293623447418213,10.188830375671387,310.9000244140625,-85.5088352,36.1757137
1729696969838981400,33.3209814453125,45,0.18086475133895874,1.5141117572784424,6.413000106811523,1.311985969543457,11.607512474060059,310.9000244140625,-85.5088336,36.1757183
1729696970178420200,33.660420166015626,45,0.23542268574237823,1.5141117572784424,6.546999931335449,1.3148107528686523,12.860901832580566,310.9000244140625,-85.5088321,36.1757226
1729696970635573200,34.1175732421875,45,0.28237593173980713,1.5141117572784424,6.738999843597412,1.3156769275665283,14.302574157714844,310.9000244140625,-85.5088301,36.1757285
1729696971231523600,34.71352368164062,45,0.2432335615158081,1.5092506408691406,6.994999885559082,1.3275774717330933,17.003690719604492,310.9000244140625,-85.5088268,36.1757355
1729696971610636000,35.092635986328126,45,0.2432335615158081,1.5092506408691406,7.244999885559082,1.3291817903518677,18.783851623535156,310.9000244140625,-85.5088244,36.1757402
1729696972334669000,35.8166689453125,45,0.23907586932182312,1.5100529193878174,7.64900016784668,1.3559587001800537,21.62654685974121,310.9000244140625,-85.5088201,36.1757494
1729696972697676500,36.17967651367187,45,0.23907586932182312,1.5100529193878174,7.78000020980835,1.3614000082015991,22.433876037597656,310.9000244140625,-85.5088175,36.1757542
1729696973409185500,36.891185546875,45,0.2734905481338501,1.5351732969284058,8.1850004196167,1.3651455640792847,22.928749084472656,310.9000244140625,-85.5088129,36.1757628
1729696973813318000,37.29531787109375,45,0.19490569829940796,1.5351732969284058,8.329999923706055,1.3774468898773193,24.37175178527832,310.9000244140625,-85.5088089,36.1757676
1729696974474888200,37.95688818359375,45,0.26500028371810913,1.5455888509750366,8.748000144958496,1.3800333738327026,27.050941467285156,310.9000244140625,-85.5088032,36.1757756
1729696974913630200,38.39563012695312,45,0.18260444700717926,1.5455888509750366,9.043999671936035,1.3935246467590332,27.414762496948242,310.9000244140625,-85.5087977,36.1757808
1729696974997133800,38.4791337890625,45,0.22128304839134216,1.6020252704620361,9.180000305175781,1.397053837776184,27.175411224365234,310.9000244140625,-85.5087964,36.1757812
1729696975550690000,39.03268994140625,45,0.2743135392665863,1.6020252704620361,9.401000022888184,1.370262622833252,31.871919631958008,310.9000244140625,-85.5087814,36.1757818
1729696975910752300,39.39275219726562,45,0.1958804428577423,1.6020252704620361,9.609999656677246,1.3690122365951538,32.94691467285156,310.9000244140625,-85.5087717,36.1757813
1729696976633021000,40.11502099609375,45,0.28934723138809204,1.6056667566299438,9.975000381469727,1.3724299669265747,33.62863540649414,310.9000244140625,-85.5087605,36.1757858
1729696976994659300,40.476659423828124,45,0.20839808881282806,1.6056667566299438,10.069000244140625,1.4038243293762207,33.7343864440918,310.9000244140625,-85.5087539,36.1757879
1729696977721029000,41.20302905273437,45,0.2617915868759155,1.6072407960891724,10.423999786376953,1.409132480621338,34.170265197753906,310.9000244140625,-85.5087448,36.1757947
1729696978073643300,41.55564331054688,45,0.2123301923274994,1.6072407960891724,10.531000137329102,1.4254734516143799,35.116668701171875,310.9000244140625,-85.5087395,36.175798
1729696978814814200,42.29681420898437,45,0.2389325350522995,1.6160643100738525,10.857000350952148,1.4252386093139648,39.045997619628906,310.9000244140625,-85.50873,36.1758054
1729696979193476000,42.67547607421875,45,0.2389325350522995,1.6160643100738525,10.982000350952148,1.4265445470809937,41.52579879760742,310.9000244140625,-85.5087244,36.175809
1729696979934693600,43.416693603515625,45,0.24246852099895477,1.627679705619812,11.371999740600586,1.413070797920227,44.45222854614258,310.9000244140625,-85.5087144,36.1758154
1729696980300221700,43.7822216796875,45,0.24246852099895477,1.5844287872314453,11.531000137329102,1.4122499227523804,47.1490478515625,310.20001220703125,-85.5087089,36.1758184
1729696980992193500,44.47419360351562,45,0.20735199749469757,1.5844287872314453,12.003999710083008,1.3894208669662476,49.333248138427734,310.20001220703125,-85.5086991,36.1758235
1729696981410844700,44.8928447265625,45,0.25901755690574646,1.5927443504333496,12.154000282287598,1.386953592300415,44.47260284423828,310.20001220703125,-85.5086931,36.1758265
1729696982211455200,45.69345532226563,45,0.25539764761924744,1.5927443504333496,12.630000114440918,1.3243699073791504,45.70576858520508,310.20001220703125,-85.5086833,36.1758332
1729696982553561300,46.03556127929688,45,0.25539764761924744,1.5963504314422607,12.781999588012695,1.3278707265853882,53.881805419921875,310.20001220703125,-85.5086786,36.1758357
1729696983315896800,46.797896728515624,45,0.24317659437656403,1.5963504314422607,13.23900032043457,1.3248182535171509,66.34840393066406,310.20001220703125,-85.5086675,36.1758402
1729696983755824000,47.23782421875,45,0.24317659437656403,1.6075843572616577,13.376999855041504,1.3131283521652222,69.51838684082031,310.20001220703125,-85.5086601,36.1758418
1729696984390626000,47.8726259765625,45,0.2280517816543579,1.6075843572616577,13.822999954223633,1.3318226337432861,71.1993179321289,310.20001220703125,-85.5086497,36.1758444
1729696984754212600,48.236212646484375,45,0.2703839838504791,1.6075843572616577,13.951000213623047,1.3364055156707764,72.27696990966797,310.20001220703125,-85.5086433,36.1758458
1729696985494891500,48.9768916015625,45,0.2305881828069687,1.6251994371414185,14.347999572753906,1.34089994430542,73.74246215820312,310.20001220703125,-85.5086313,36.1758489
1729696985935944700,49.41794482421875,45,0.18593554198741913,1.6251994371414185,14.467000007629395,1.342353343963623,73.49288177490234,310.20001220703125,-85.5086238,36.1758506
1729696986579390500,50.06139038085937,45,0.23135672509670258,1.635975956916809,14.871000289916992,1.3262277841567993,67.34207916259766,310.20001220703125,-85.5086134,36.1758533
1729696987058353700,50.54035375976562,45,0.2231290638446808,1.635975956916809,14.98799991607666,1.317321538925171,57.25633239746094,310.20001220703125,-85.5086063,36.1758564
1729696987634070800,51.11607080078125,45,0.26454803347587585,1.646376609802246,15.359999656677246,1.3262765407562256,46.564964294433594,310.20001220703125,-85.5085987,36.175861
1729696988153574400,51.635574462890624,45,0.22277960181236267,1.646376609802246,15.46500015258789,1.3321917057037354,47.52438735961914,310.20001220703125,-85.5085924,36.1758658
1729696988699263200,52.18126318359375,45,0.2567267119884491,1.6571755409240723,15.699000358581543,1.3405567407608032,41.62841033935547,310.20001220703125,-85.5085858,36.175871
1729696989299134700,52.781134765625,45,0.2500929534435272,1.6571755409240723,15.829000473022461,1.4354604482650757,27.526348114013672,310.20001220703125,-85.5085847,36.1758728
1729696989850923500,53.332923583984375,45,0.21638870239257812,1.6687679290771484,16.367000579833984,1.224881649017334,357.6875915527344,310.20001220703125,-85.5085687,36.1759007
1729696990418374700,53.900374755859374,45,0.2519204020500183,1.6687679290771484,16.53499984741211,1.2155933380126953,10.038902282714844,310.20001220703125,-85.5085719,36.175903
1729696991071364000,54.553364013671874,45,0.2683926522731781,1.6807645559310913,16.996000289916992,1.2075202465057373,7.066586971282959,310.20001220703125,-85.5085726,36.175907
1729696991254356700,54.736356689453125,45,0.26119285821914673,1.6828681230545044,16.409000396728516,1.1826963424682617,355.8288269042969,310.20001220703125,-85.5086059,36.1759225
1729696991813035800,55.295035888671876,45,0.26179322600364685,1.6828681230545044,15.824999809265137,1.2173137664794922,342.59033203125,310.20001220703125,-85.5086231,36.1759352
1729696992230428200,55.71242822265625,45,0.28135159611701965,1.6995205879211426,15.020000457763672,1.2484774589538574,351.6534423828125,310.20001220703125,-85.5086295,36.1759369
1729696992497808100,55.97980810546875,45,0.31345897912979126,1.6995205879211426,14.40999984741211,1.2492414712905884,354.2793884277344,310.20001220703125,-85.5086321,36.1759385
1729696993132503800,56.61450390625,45,0.27974969148635864,1.6995205879211426,13.678000450134277,1.2725958824157715,353.0764465332031,310.20001220703125,-85.5086346,36.1759447
1729696993649896700,57.13189672851563,45,0.3107873797416687,1.7136670351028442,12.986000061035156,1.2777478694915771,347.7700500488281,310.20001220703125,-85.5086367,36.1759499
1729696994275273700,57.757273681640626,45,0.25317972898483276,1.7136670351028442,12.293999671936035,1.2944165468215942,341.23095703125,310.20001220703125,-85.5086398,36.175956
1729696994638279200,58.120279052734375,45,0.25317972898483276,1.7136670351028442,12.098999977111816,1.2983258962631226,337.50726318359375,310.20001220703125,-85.5086421,36.1759594
1729696994808902700,58.29090258789063,45,0.2111290693283081,1.5531834363937378,11.954999923706055,1.3395737409591675,335.0094909667969,310.9000244140625,-85.5086425,36.1759602
1729696995390206700,58.87220678710938,45,0.2581973075866699,1.5531834363937378,11.399999618530273,1.3756577968597412,347.5045471191406,310.9000244140625,-85.5086289,36.175962
1729696995751091700,59.233091796875,45,0.2581973075866699,1.5531834363937378,10.857000350952148,1.3632559776306152,348.4920349121094,310.9000244140625,-85.5086186,36.1759628
1729696996494416000,59.976415771484376,45,0.2647861838340759,1.5691837072372437,10.28600025177002,1.3824330568313599,347.185546875,310.9000244140625,-85.5086122,36.1759689
1729696996835161000,60.3171611328125,45,0.18085184693336487,1.5691837072372437,10.428999900817871,1.3554691076278687,347.3966979980469,310.9000244140625,-85.5086065,36.1759708
1729696997617274600,61.09927465820312,45,0.26895296573638916,1.5803892612457275,11.100000381469727,1.3522733449935913,342.4630432128906,310.9000244140625,-85.508604,36.1759781
1729696997622410500,61.10441040039063,45,0.26895296573638916,1.5803892612457275,11.36400032043457,1.355655312538147,341.3428649902344,310.9000244140625,-85.508601,36.175977
1729696997950631700,61.43263159179688,45,0.18095183372497559,1.5803892612457275,11.651000022888184,1.3486419916152954,340.5730285644531,310.9000244140625,-85.508601,36.1759865
1729696998691923000,62.1739228515625,45,0.23366735875606537,1.5911751985549927,12.454000473022461,1.3378554582595825,331.45233154296875,310.9000244140625,-85.5086014,36.175992
1729696999033522200,62.515522216796874,45,0.18950577080249786,1.5911751985549927,12.807999610900879,1.3504571914672852,324.9097900390625,310.9000244140625,-85.5086011,36.1759935
1729696999760763100,63.24276318359375,45,0.2424018532037735,1.6015757322311401,14.083000183105469,1.3750756978988647,310.71514892578125,310.9000244140625,-85.5086053,36.1759985
1729697000118249500,63.60024951171875,45,0.22747917473316193,1.6015757322311401,14.465999603271484,1.4009368419647217,308.91094970703125,310.9000244140625,-85.508607,36.1759995
1729697000814570200,64.2965703125,45,0.19815456867218018,1.6119836568832397,15.571000099182129,1.4371204376220703,308.7380676269531,310.9000244140625,-85.5086136,36.1760031
1729697001172683500,64.65468359375,45,0.2416231334209442,1.6119836568832397,15.951000213623047,1.4512338638305664,308.054443359375,310.9000244140625,-85.5086166,36.1760046
1729697001915574800,65.39757470703125,45,0.19883009791374207,1.623201847076416,17.364999771118164,1.489170789718628,302.13958740234375,310.9000244140625,-85.508624,36.1760093
1729697002239067100,65.72106713867187,45,0.24469853937625885,1.623201847076416,17.68899917602539,1.5017328262329102,297.6256408691406,310.9000244140625,-85.508627,36.1760106
1729697002911473700,66.3934736328125,45,0.20206597447395325,1.623201847076416,18.388999938964844,1.4870057106018066,292.40411376953125,310.9000244140625,-85.5086337,36.1760144
1729697003311820300,66.7938203125,45,0.24825021624565125,1.637176275253296,19.03499984741211,1.4817403554916382,288.4947204589844,310.9000244140625,-85.5086372,36.1760161
1729697004055319800,67.53731982421876,45,0.23318582773208618,1.637176275253296,19.913999557495117,1.4805999994277954,286.3177185058594,310.9000244140625,-85.5086445,36.17602
1729697004383443500,67.865443359375,45,0.2669724225997925,1.6479954719543457,20.083999633789062,1.4748784303665161,284.4810485839844,310.9000244140625,-85.5086463,36.1760217
1729697004773400600,68.25540063476562,45,0.19271962344646454,1.720180869102478,20.150999069213867,1.4587435722351074,286.0323486328125,310.3000183105469,-85.5086466,36.1760248
1729697005090183000,68.57218286132813,45,0.22190338373184204,1.720180869102478,19.454999923706055,1.453688621520996,306.6098937988281,310.3000183105469,-85.5085845,36.1760398
1729697005432426200,68.91442626953125,45,0.25994372367858887,1.720180869102478,18.697999954223633,1.4597781896591187,313.49798583984375,310.3000183105469,-85.508562,36.176048
1729697006117119000,69.59911889648437,45,0.24700753390789032,1.734984278678894,17.864999771118164,1.4490532875061035,318.915283203125,310.3000183105469,-85.508552,36.1760583
1729697006478345500,69.96034545898438,45,0.2867019474506378,1.734984278678894,17.003999710083008,1.4523831605911255,321.0035095214844,310.3000183105469,-85.5085463,36.1760642
1729697007215940000,70.69794018554687,45,0.2446148842573166,1.7545243501663208,16.114999771118164,1.423685073852539,326.1780090332031,310.3000183105469,-85.5085457,36.1760738
1729697007552449500,71.03444946289062,45,0.28513777256011963,1.7545243501663208,15.204999923706055,1.4177781343460083,330.07208251953125,310.3000183105469,-85.5085441,36.1760788
1729697008275856100,71.75785620117188,45,0.24191635847091675,1.775301218032837,14.27400016784668,1.4118587970733643,338.0496520996094,310.3000183105469,-85.5085452,36.1760885
1729697008290272800,71.77227270507812,45,0.24191635847091675,1.775301218032837,13.982000350952148,1.4050464630126953,339.5470886230469,310.3000183105469,-85.5085431,36.1760893
1729697008695429000,72.17742919921875,45,0.282919317483902,1.775301218032837,13.130000114440918,1.393648386001587,343.4957275390625,310.3000183105469,-85.5085471,36.1761051
1729697009313079000,72.7950791015625,45,0.25231629610061646,1.78569495677948,12.28600025177002,1.4385563135147095,348.7842102050781,310.3000183105469,-85.5085456,36.1761106
1729697009748665600,73.23066552734375,45,0.28946390748023987,1.78569495677948,10.592000007629395,1.428120732307434,353.2242126464844,310.3000183105469,-85.5085445,36.1761153
1729697010373703700,73.85570361328125,45,0.2598811686038971,1.7964975833892822,10.770999908447266,1.4708826541900635,359.1958923339844,310.3000183105469,-85.5085427,36.1761233
1729697010794270500,74.2762705078125,45,0.24790552258491516,1.7964975833892822,10.956999778747559,1.4982651472091675,2.2594969272613525,310.3000183105469,-85.5085407,36.1761292
1729697011417410300,74.89941040039062,45,0.2913559675216675,1.8070228099822998,11.175999641418457,1.5002812147140503,5.207479000091553,310.3000183105469,-85.5085385,36.1761382
1729697011798172700,75.28017260742187,45,0.2181076556444168,1.8070228099822998,11.37399959564209,1.50955069065094,6.539180755615234,310.3000183105469,-85.5085363,36.176144
1729697012496163000,75.9781630859375,45,0.30507421493530273,1.8177047967910767,11.6850004196167,1.5278880596160889,5.037306308746338,310.3000183105469,-85.5085339,36.1761544
1729697012837322000,76.31932202148438,45,0.22843243181705475,1.8177047967910767,11.930999755859375,1.5095868110656738,3.315391778945923,310.3000183105469,-85.5085325,36.1761598
1729697013331122000,76.81312182617188,45,0.27351006865501404,1.774200439453125,12.067000389099121,1.5041370391845703,358.3511047363281,310.3000183105469,-85.5085319,36.1761661
1729697013511812600,76.9938125,45,0.2738030254840851,1.774200439453125,11.930000305175781,1.5020326375961304,4.379953384399414,310.3000183105469,-85.5085024,36.176167
