time,seconds_elapsed,z,y,x
1729696936545318000,0.02731787109375,0,0,0
1729696936555087000,0.037087158203125,0.011925697326660156,-0.003371596336364746,0.013561427593231201
1729696936564856300,0.046856201171875,0.007933616638183594,-0.011758804321289062,0.011886060237884521
1729696936574625500,0.05662548828125,0.014966964721679688,-0.00720977783203125,0.0042313337326049805
1729696936584394800,0.066394775390625,0.0062923431396484375,-0.006155133247375488,-0.016567379236221313
1729696936594164000,0.0761640625,-0.00868988037109375,-0.01531374454498291,0.0006982386112213135
1729696936603933200,0.08593310546875,-0.013628005981445312,0.011581063270568848,-0.014251857995986938
1729696936613702400,0.095702392578125,-0.01826763153076172,-0.016815543174743652,-0.009335041046142578
1729696936623471600,0.1054716796875,0.011389732360839844,-0.001992940902709961,0.00801539421081543
1729696936633240800,0.11524072265625,0.012410163879394531,0.0024979710578918457,-0.0034457147121429443
1729696936643010000,0.125010009765625,0.004791259765625,-0.015316188335418701,0.015024304389953613
1729696936652779300,0.134779296875,-0.004351615905761719,-0.0031930208206176758,-0.00747796893119812
1729696936662548500,0.144548583984375,-0.012860298156738281,-0.0028611421585083008,-0.0046853721141815186
1729696936672318000,0.15431787109375,-0.014204978942871094,-0.0024091005325317383,-0.009486645460128784
1729696936682087200,0.164087158203125,0.009049415588378906,-0.013277590274810791,0.0015739798545837402
1729696936691856400,0.1738564453125,0.003983497619628906,0.00778806209564209,-0.0009751319885253906
1729696936701625600,0.18362548828125,0.008280754089355469,-0.001812577247619629,-0.01850152015686035
1729696936711394800,0.193394775390625,0.0010652542114257812,0.009463667869567871,0.003429204225540161
1729696936721164000,0.2031640625,0.007823944091796875,0.008946895599365234,-0.010130524635314941
1729696936730933200,0.212933349609375,-0.010781288146972656,-0.002728760242462158,-0.0030675530433654785
1729696936740702500,0.222702392578125,-0.0034551620483398438,-0.011572957038879395,0.007994413375854492
1729696936750471700,0.2324716796875,0.012686729431152344,0.016412734985351562,-0.01320156455039978
1729696936760241000,0.242240966796875,0.005275726318359375,-0.01643514633178711,0.008158743381500244
1729696936770010000,0.252010009765625,0.0004930496215820312,-0.0021138787269592285,-0.005493909120559692
1729696936779779300,0.261779296875,-0.00640869140625,-0.0021036863327026367,-0.0027433931827545166
1729696936789548500,0.271548583984375,-0.010774612426757812,-0.004285961389541626,0.001812964677810669
1729696936799317800,0.28131787109375,-0.0011701583862304688,-0.00634041428565979,-0.01235419511795044
1729696936809087000,0.2910869140625,0.012715339660644531,0.00546342134475708,0.0156308114528656
1729696936818856400,0.3008564453125,0.0076580047607421875,-0.00861552357673645,0.008220702409744263
1729696936828625700,0.310625732421875,-0.006466865539550781,-0.03160202503204346,-0.003390789031982422
1729696936838395000,0.320394775390625,-0.015512466430664062,0.011046111583709717,-0.0007303059101104736
1729696936848164000,0.3301640625,0.005840301513671875,-0.010135769844055176,0.010843664407730103
1729696936857933300,0.339933349609375,0.0010089874267578125,-0.009845435619354248,-0.006058245897293091
1729696936867702500,0.34970263671875,0.0056171417236328125,-0.01648998260498047,0.00790455937385559
1729696936877471700,0.3594716796875,0.024065017700195312,0.004893243312835693,0.010015130043029785
1729696936887241000,0.369240966796875,0.01643085479736328,-0.00003165006637573242,-0.020289450883865356
1729696936897010200,0.37901025390625,0.00901031494140625,-0.00942373275756836,0.03168490529060364
1729696936906779400,0.388779296875,-0.005211830139160156,0.00012940168380737305,0.007550865411758423
1729696936916548600,0.398548583984375,-0.009748458862304688,-0.009169965982437134,0.0025870800018310547
1729696936926317800,0.40831787109375,-0.00016689300537109375,0.002657294273376465,0.004813939332962036
1729696936936087000,0.418087158203125,-0.00015163421630859375,-0.01850450038909912,0.009547770023345947
1729696936945856500,0.4278564453125,-0.009482383728027344,-0.0018340051174163818,0.009503275156021118
1729696936955625700,0.437625732421875,0.00010204315185546875,-0.008879989385604858,0.00011149048805236816
1729696936965395000,0.44739501953125,-0.013941764831542969,0.017095625400543213,0.018780767917633057
1729696936975164200,0.4571640625,-0.0019388198852539062,0.01435774564743042,-0.0006324648857116699
1729696936984933400,0.466933349609375,0.0027799606323242188,-0.01876470446586609,0.013215422630310059
1729696936994702600,0.47670263671875,0.002727508544921875,-0.04187512397766113,0.0036259591579437256
1729696937004471800,0.486471923828125,-0.009039878845214844,-0.015292167663574219,0.008362799882888794
1729696937014241000,0.496240966796875,-0.004158973693847656,-0.012710750102996826,0.015295237302780151
1729696937024010200,0.50601025390625,-0.013463020324707031,-0.0007447600364685059,-0.008575290441513062
1729696937033779500,0.515779541015625,-0.0061511993408203125,-0.017236173152923584,-0.017728328704833984
1729696937043548700,0.525548583984375,-0.0060291290283203125,-0.0028333961963653564,-0.024361222982406616
1729696937053318000,0.53531787109375,-0.012965202331542969,-0.019241750240325928,0.001834094524383545
1729696937063087000,0.545087158203125,-0.012727737426757812,0.006944924592971802,0.004050225019454956
1729696937072856300,0.554856201171875,-0.0007429122924804688,0.04206010699272156,-0.03596937656402588
1729696937082625500,0.56462548828125,-0.007779121398925781,0.00366818904876709,-0.007043391466140747
1729696937092395000,0.57439501953125,0.008826255798339844,-0.0034695565700531006,0.00961536169052124
1729696937102164200,0.584164306640625,-0.01013946533203125,0.020042389631271362,-0.02101278305053711
1729696937111933400,0.593933349609375,0.004162788391113281,0.012509196996688843,-0.03471013903617859
1729696937121702700,0.60370263671875,-0.007679939270019531,-0.02073422074317932,-0.008395016193389893
1729696937131472000,0.613471923828125,-0.009914398193359375,-0.01098892092704773,-0.00846850872039795
1729696937141241000,0.623240966796875,0.004372596740722656,-0.003762573003768921,-0.029617905616760254
