time,seconds_elapsed,relativeAltitude,pressure
1729696936722651000,0.20465087890625,0,983.59912109375
1729696936762654000,0.244654052734375,0.0079193115234375,983.59814453125
1729696936802656000,0.284656005859375,-0.0158538818359375,983.60107421875
1729696936842655000,0.324655029296875,0.023773193359375,983.59619140625
1729696936882655500,0.364655517578125,-0.0158538818359375,983.600830078125
1729696936922654700,0.40465478515625,-0.0105743408203125,983.600341796875
1729696936962636300,0.44463623046875,-0.0237884521484375,983.601806640625
1729696937002653700,0.48465380859375,-0.0290679931640625,983.6025390625
1729696937042656000,0.524656005859375,-0.0052947998046875,983.599609375
1729696937082653700,0.56465380859375,0,983.59912109375
1729696937122647800,0.604647705078125,-0.0554962158203125,983.60546875
1729696937162637800,0.644637939453125,-0.0739898681640625,983.607666015625
1729696937202656000,0.684656005859375,-0.084564208984375,983.60888671875
1729696937242655500,0.724655517578125,-0.134765625,983.614990234375
1729696937282654500,0.764654541015625,-0.1955413818359375,983.6220703125
1729696937322656800,0.80465673828125,-0.221954345703125,983.625
1729696937362656500,0.844656494140625,-0.2166748046875,983.62451171875
1729696937402656500,0.884656494140625,-0.2827301025390625,983.632080078125
1729696937442656000,0.924656005859375,-0.2061004638671875,983.623291015625
1729696937482676700,0.9646767578125,-0.1374053955078125,983.615234375
1729696937522654700,1.00465478515625,-0.1928863525390625,983.621826171875
1729696937562637600,1.044637451171875,-0.140045166015625,983.615478515625
1729696937602636300,1.08463623046875,-0.084564208984375,983.609130859375
1729696937642658600,1.124658447265625,-0.076629638671875,983.608154296875
1729696937682685700,1.164685791015625,-0.0792694091796875,983.6083984375
1729696937722645000,1.20464501953125,-0.0528564453125,983.605224609375
1729696937762675700,1.24467578125,-0.066070556640625,983.60693359375
1729696937802658800,1.284658935546875,-0.06341552734375,983.6064453125
1729696937842655200,1.3246552734375,-0.0792694091796875,983.6083984375
1729696937882654500,1.364654541015625,-0.113616943359375,983.6123046875
1729696937922655000,1.404655029296875,-0.1506195068359375,983.61669921875
1729696937962638600,1.444638671875,-0.134765625,983.61474609375
1729696938002644500,1.48464453125,-0.0739898681640625,983.60791015625
1729696938042648800,1.52464892578125,-0.058135986328125,983.60595703125
1729696938082654000,1.564654052734375,-0.0792694091796875,983.6083984375
1729696938122658600,1.604658447265625,-0.134765625,983.61474609375
1729696938162671400,1.64467138671875,-0.134765625,983.61474609375
1729696938202659600,1.68465966796875,-0.0977630615234375,983.610595703125
1729696938242638600,1.724638671875,0.2483673095703125,983.570068359375
1729696938282657800,1.76465771484375,0.3751983642578125,983.55517578125
1729696938322659300,1.804659423828125,0.2932891845703125,983.564697265625
1729696938362668800,1.844668701171875,0.208740234375,983.57470703125
1729696938402636500,1.884636474609375,0.132110595703125,983.58349609375
1729696938442637000,1.924636962890625,0.10040283203125,983.587158203125
1729696938482679600,1.964679443359375,0.113616943359375,983.585693359375
1729696938522657300,2.0046572265625,0.0475616455078125,983.593505859375
1729696938562659300,2.044659423828125,0.042266845703125,983.593994140625
1729696938602668500,2.08466845703125,0.09246826171875,983.58837890625
1729696938642657500,2.124657470703125,0.0475616455078125,983.593505859375
1729696938682655200,2.1646552734375,0.0845489501953125,983.589111328125
1729696938722643000,2.204642822265625,0.118896484375,983.585205078125
1729696938762654700,2.24465478515625,0.10040283203125,983.587158203125
1729696938802642200,2.28464208984375,0.0792694091796875,983.58984375
1729696938842637300,2.32463720703125,0.132110595703125,983.583740234375
1729696938882651400,2.3646513671875,0.1717376708984375,983.5791015625
1729696938922671400,2.40467138671875,0.258941650390625,983.56884765625
1729696938962654500,2.444654541015625,0.269500732421875,983.5673828125
1729696939002655500,2.484655517578125,0.3117828369140625,983.5625
1729696939042654500,2.524654541015625,0.3065032958984375,983.563232421875
1729696939082670300,2.56467041015625,0.32763671875,983.560546875
1729696939122655700,2.60465576171875,0.385772705078125,983.553955078125
1729696939162654700,2.64465478515625,0.4888153076171875,983.541748046875
1729696939202656500,2.684656494140625,0.531097412109375,983.536865234375
1729696939242645500,2.7246455078125,0.549591064453125,983.53466796875
1729696939282665700,2.764665771484375,0.5654449462890625,983.53271484375
1729696939322654500,2.804654541015625,0.623565673828125,983.526123046875
1729696939362655700,2.84465576171875,0.6579132080078125,983.52197265625
1729696939402659800,2.884659912109375,0.7292633056640625,983.513427734375
1729696939442654500,2.924654541015625,0.7001953125,983.516845703125
1729696939482665700,2.964665771484375,0.713409423828125,983.515380859375
1729696939522667500,3.00466748046875,0.7001953125,983.51708984375
1729696939562659800,3.044659912109375,0.713409423828125,983.515380859375
1729696939602654500,3.084654541015625,0.6632080078125,983.521240234375
1729696939642655500,3.124655517578125,0.642059326171875,983.52392578125
1729696939682638300,3.164638427734375,0.642059326171875,983.523681640625
1729696939722646000,3.20464599609375,0.6632080078125,983.521484375
1729696939762659300,3.244659423828125,0.705474853515625,983.516357421875
1729696939802665500,3.28466552734375,0.649993896484375,983.52294921875
1729696939842655200,3.3246552734375,0.6632080078125,983.521484375
1729696939882655200,3.3646552734375,0.7477569580078125,983.511474609375
1729696939922658600,3.404658447265625,0.6182861328125,983.526611328125
1729696939962656300,3.44465625,0.47296142578125,983.543701171875
1729696940002669800,3.484669921875,0.332916259765625,983.56005859375
1729696940042655700,3.52465576171875,0.287994384765625,983.5654296875
1729696940082643000,3.564642822265625,0.2430877685546875,983.570556640625
1729696940122645000,3.60464501953125,0.2034454345703125,983.5751953125
1729696940162636000,3.644635986328125,0.1347503662109375,983.583251953125
1729696940202641400,3.684641357421875,0.113616943359375,983.585693359375
1729696940242638800,3.724638916015625,0.0369873046875,983.5947265625
1729696940282674400,3.76467431640625,-0.0185089111328125,983.601318359375
1729696940322673400,3.80467333984375,-0.06341552734375,983.6064453125
1729696940362655000,3.844655029296875,-0.1268310546875,983.614013671875
1729696940402719200,3.88471923828125,-0.02642822265625,983.602294921875
1729696940442670600,3.924670654296875,-0.0052947998046875,983.599853515625
1729696940482661000,3.9646611328125,-0.1056976318359375,983.611328125
1729696940522637600,4.004637451171875,-0.0185089111328125,983.601318359375
1729696940562653000,4.04465283203125,-0.10833740234375,983.61181640625
1729696940602651100,4.084651123046875,-0.10833740234375,983.61181640625
1729696940642657800,4.12465771484375,0.0211334228515625,983.5966796875
1729696940682653200,4.164653076171875,0.073974609375,983.590576171875
1729696940722667800,4.204667724609375,0.095123291015625,983.587890625
1729696940762675500,4.244675537109375,0.1717376708984375,983.5791015625
1729696940802669000,4.2846689453125,0.208740234375,983.574462890625
1729696940842663400,4.324663330078125,0.2298736572265625,983.572265625
1729696940882655500,4.364655517578125,0.206085205078125,983.574951171875
1729696940922652000,4.40465185546875,0.18231201171875,983.57763671875
1729696940962644200,4.444644287109375,0.142669677734375,983.582275390625
1729696941002669300,4.48466943359375,0.10040283203125,983.587158203125
1729696941042653200,4.524653076171875,-0.0052947998046875,983.599853515625
1729696941082653000,4.56465283203125,-0.0237884521484375,983.601806640625
1729696941122651000,4.60465087890625,0.050201416015625,983.59326171875
1729696941162672400,4.64467236328125,0.0898284912109375,983.588623046875
1729696941202651400,4.6846513671875,0.0766143798828125,983.590087890625
1729696941242662000,4.724661865234375,0.042266845703125,983.59423828125
1729696941282668800,4.764668701171875,0.073974609375,983.590576171875
1729696941322677000,4.804677001953125,0.150604248046875,983.581298828125
1729696941362637600,4.844637451171875,0.105682373046875,983.586669921875
1729696941402637000,4.884636962890625,0.0528411865234375,983.593017578125
1729696941442670800,4.9246708984375,0.073974609375,983.59033203125
1729696941482680300,4.964680419921875,0.1585235595703125,983.580322265625
1729696941522672000,5.004672119140625,0.1585235595703125,983.580322265625
1729696941562671900,5.044671875,0.0845489501953125,983.589111328125
1729696941602659800,5.084659912109375,0.0475616455078125,983.593505859375
1729696941642658300,5.124658203125,0.113616943359375,983.585693359375
1729696941682657800,5.16465771484375,-0.039642333984375,983.603759765625
1729696941722657300,5.2046572265625,-0.0422821044921875,983.60400390625
1729696941762678000,5.244677978515625,0.0475616455078125,983.593505859375
1729696941802643200,5.284643310546875,-0.0052947998046875,983.599853515625
1729696941842652200,5.324652099609375,0.0396270751953125,983.594482421875
1729696941882655700,5.36465576171875,-0.0819091796875,983.608642578125
1729696941922653000,5.40465283203125,-0.113616943359375,983.612548828125
1729696941968171000,5.4501708984375,-0.56280517578125,983.6650390625
1729696942002683400,5.484683349609375,-1.0410614013671875,983.72119140625
1729696942042660000,5.52466015625,-1.511383056640625,983.7763671875
1729696942082655500,5.564655517578125,-1.94207763671875,983.826904296875
1729696942122664000,5.604663818359375,-2.24066162109375,983.86181640625
1729696942162674000,5.644673828125,-2.201019287109375,983.857177734375
1729696942202648600,5.684648681640625,-2.2723541259765625,983.865478515625
1729696942242638000,5.72463818359375,-2.737396240234375,983.920166015625
1729696942282659000,5.7646591796875,-2.5577239990234375,983.89892578125
1729696942322655700,5.80465576171875,-2.23272705078125,983.861083984375
1729696942362675000,5.844675048828125,-2.0583343505859375,983.84033203125
1729696942402654000,5.884654052734375,-2.100616455078125,983.845458984375
1729696942442678300,5.92467822265625,-2.0160675048828125,983.83544921875
1729696942482669800,5.964669921875,-2.092681884765625,983.844482421875
1729696942522656000,6.004656005859375,-3.68597412109375,984.03125
1729696942562654000,6.044654052734375,-4.293701171875,984.102783203125
1729696942602655200,6.0846552734375,-4.3095550537109375,984.1044921875
1729696942642643700,6.124643798828125,-3.06768798828125,983.958984375
1729696942682653000,6.16465283203125,-1.5959320068359375,983.786376953125
1729696942722656800,6.20465673828125,-0.44390869140625,983.651123046875
1729696942762658600,6.244658447265625,0.287994384765625,983.565185546875
1729696942802655500,6.284655517578125,0.7926788330078125,983.506103515625
1729696942842656500,6.324656494140625,1.0516204833984375,983.475830078125
1729696942882655000,6.364655029296875,1.2603607177734375,983.451171875
1729696942922686200,6.404686279296875,1.4083251953125,983.433837890625
1729696942962657000,6.444656982421875,1.51666259765625,983.421142578125
1729696943002656500,6.484656494140625,1.50872802734375,983.422119140625
1729696943042638300,6.524638427734375,1.0199127197265625,983.4794921875
1729696943082644700,6.564644775390625,0.6341400146484375,983.524658203125
1729696943122655700,6.60465576171875,0.858734130859375,983.498291015625
1729696943162656300,6.64465625,0.9908447265625,983.48291015625
1729696943202654700,6.68465478515625,1.02783203125,983.478515625
1729696943242656300,6.72465625,-0.0554962158203125,983.605712890625
1729696943282655200,6.7646552734375,-1.5959320068359375,983.7861328125
1729696943322655700,6.80465576171875,-1.820526123046875,983.8125
1729696943362658300,6.844658203125,-0.8349609375,983.697021484375
1729696943402657800,6.88465771484375,-0.258941650390625,983.62939453125
1729696943442662400,6.924662353515625,-1.34228515625,983.756591796875
1729696943482633700,6.9646337890625,-1.7624053955078125,983.8056640625
1729696943522637300,7.00463720703125,-2.100616455078125,983.845458984375
1729696943562659600,7.04465966796875,-2.3172760009765625,983.870849609375
1729696943602656500,7.084656494140625,-2.174591064453125,983.854248046875
1729696943642655500,7.124655517578125,-1.878662109375,983.8193359375
1729696943682657000,7.164656982421875,-2.2750091552734375,983.865966796875
1729696943722658800,7.204658935546875,-4.666259765625,984.146240234375
1729696943762659000,7.2446591796875,-5.411376953125,984.233642578125
1729696943802653700,7.28465380859375,-4.5764312744140625,984.1357421875
1729696943842656000,7.324656005859375,-4.616058349609375,984.140625
1729696943882642700,7.364642578125,-5.704681396484375,984.268310546875
1729696943922636800,7.40463671875,-4.616058349609375,984.140625
1729696943966789600,7.44878955078125,-2.1243896484375,983.84814453125
1729696944002655500,7.484655517578125,-0.4967498779296875,983.657470703125
1729696944042656300,7.52465625,0.568084716796875,983.532470703125
1729696944082653700,7.56465380859375,1.2788543701171875,983.448974609375
1729696944122657800,7.60465771484375,1.685760498046875,983.4013671875
1729696944162655700,7.64465576171875,2.0054779052734375,983.364013671875
1729696944202651400,7.6846513671875,2.0821075439453125,983.35498046875
1729696944242654500,7.724654541015625,1.2920684814453125,983.447509765625
1729696944282656300,7.76465625,0.4386138916015625,983.547607421875
1729696944322637600,7.804637451171875,1.11767578125,983.468017578125
1729696944362637600,7.844637451171875,1.0806884765625,983.472412109375
1729696944402653400,7.8846533203125,1.4743804931640625,983.42626953125
1729696944442651400,7.9246513671875,1.5457305908203125,983.41796875
1729696944482658000,7.964657958984375,0.496734619140625,983.540771484375
1729696944522657000,8.004656982421874,-0.48089599609375,983.655517578125
1729696944562657800,8.04465771484375,-0.930084228515625,983.7080078125
1729696944602655000,8.084655029296876,-0.1109771728515625,983.612060546875
1729696944642654700,8.12465478515625,0.1479644775390625,983.581787109375
1729696944682658800,8.164658935546875,-0.1638336181640625,983.618408203125
1729696944722684000,8.204683837890625,-0.203460693359375,983.623046875
1729696944762637600,8.244637451171876,-0.73455810546875,983.685302734375
1729696944802651600,8.284651611328124,-1.27886962890625,983.7490234375
1729696944842658300,8.324658203125,-1.292083740234375,983.75048828125
1729696944882655000,8.364655029296875,-1.2233734130859375,983.742431640625
1729696944922652000,8.40465185546875,-1.5351715087890625,983.779052734375
1729696944967893800,8.449893798828125,-4.6319122314453125,984.142333984375
1729696945002656500,8.484656494140625,-4.869720458984375,984.170166015625
1729696945042687200,8.524687255859375,-4.124603271484375,984.082763671875
1729696945082655200,8.5646552734375,-3.9317169189453125,984.060302734375
1729696945122657300,8.6046572265625,-3.009552001953125,983.951904296875
1729696945162641200,8.64464111328125,-0.89837646484375,983.704345703125
1729696945202634000,8.684634033203125,0.47296142578125,983.543701171875
1729696945242654500,8.724654541015624,1.34490966796875,983.44140625
1729696945282655200,8.7646552734375,1.994903564453125,983.365234375
1729696945322654700,8.80465478515625,2.3621826171875,983.322265625
1729696945362661400,8.844661376953125,2.565643310546875,983.29833984375
1729696945402655500,8.884655517578125,2.6158447265625,983.29248046875
1729696945442669000,8.9246689453125,2.3912506103515625,983.318603515625
1729696945482659800,8.964659912109376,1.4981689453125,983.423583984375
1729696945522663400,9.004663330078126,1.849578857421875,983.382080078125
1729696945562659600,9.04465966796875,2.103240966796875,983.3525390625
1729696945602644700,9.084644775390625,2.2327117919921875,983.33740234375
1729696945642637300,9.12463720703125,2.2591400146484375,983.334228515625
1729696945682656800,9.16465673828125,0.30914306640625,983.562744140625
1729696945722659300,9.204659423828126,0.1849517822265625,983.577392578125
1729696945762675500,9.244675537109375,-0.50732421875,983.658447265625
1729696945802654700,9.28465478515625,-0.039642333984375,983.603759765625
1729696945842655200,9.3246552734375,0.504669189453125,983.539794921875
1729696945882654500,9.364654541015625,0.1294708251953125,983.583984375
1729696945922656300,9.40465625,-0.084564208984375,983.609130859375
1729696945966144500,9.44814453125,-0.3699188232421875,983.642333984375
1729696946002637300,9.48463720703125,-0.7530517578125,983.687255859375
1729696946042641700,9.5246416015625,-0.8957366943359375,983.7041015625
1729696946082652700,9.564652587890626,-0.8138275146484375,983.694580078125
1729696946122655700,9.60465576171875,-0.9538726806640625,983.7109375
1729696946162654500,9.644654541015624,-3.6754150390625,984.0302734375
1729696946202652200,9.684652099609375,-5.1894378662109375,984.207763671875
1729696946242660400,9.724660400390626,-4.68475341796875,984.148681640625
1729696946282657800,9.76465771484375,-4.906707763671875,984.174560546875
1729696946322686700,9.804686767578126,-3.8365936279296875,984.049072265625
1729696946362655700,9.84465576171875,-2.998992919921875,983.95068359375
1729696946402652000,9.88465185546875,-1.0278472900390625,983.7197265625
1729696946442636500,9.924636474609375,0.2536468505859375,983.5693359375
